"TOA5","CR1000_HA07","CR1000","43363","CR1000.Std.22","CPU:Nyack_Met corrected_5_15_12.CR1","34329","Met"
"TIMESTAMP","RECORD","AirTC","RH","BP_mmHg","PAR_Den","SlrkW","Soil_T_C","VW","PA_uS","WindSpeed","WindDir","WindSpeed_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","Rain_mm_Tot","AirTC_Max","AirTC_TMx","AirTC_Min","AirTC_TMn"
"TS","RN","Deg C","%","mmHg","umol/s/m^2","kW/m^2","Deg C","","uSec","kph","Degrees","kph","Deg","Deg","mm","Deg C","Deg C","Deg C","Deg C"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","WVc","WVc","WVc","Tot","Max","TMx","Min","TMn"
"2012-06-16 03:00:00",759,2.184,100,766.6,0,0,11.18,0.362,29.65,0,88.4,0,0,0,0,2.593,"2012-06-16 02:10:00",1.843,"2012-06-16 02:40:00"
"2012-06-16 04:00:00",760,1.365,100,766.2,0,0,11.12,0.362,29.64,0,283.7,0,0,0,0,1.843,"2012-06-16 03:10:00",1.195,"2012-06-16 03:30:00"
"2012-06-16 05:00:00",761,1.266,100,766.5,33.53,0.011,11.04,0.362,29.64,0,343.2,0,0,0,0,1.468,"2012-06-16 04:10:00",0.921,"2012-06-16 04:30:00"
"2012-06-16 06:00:00",762,1.638,100,765.9,146.1,0.06,10.96,0.361,29.62,0,85.3,0,0,0,0,1.638,"2012-06-16 06:00:00",1.025,"2012-06-16 05:40:00"
"2012-06-16 07:00:00",763,7.424,82.4,765.6,720.2,0.361,10.88,0.361,29.62,5.491,141.3,0.915,141.3,0,0,7.424,"2012-06-16 07:00:00",2.935,"2012-06-16 06:10:00"
"2012-06-16 08:00:00",764,8.33,75.78,765.5,328.2,0.159,10.78,0.361,29.62,0,4.892,0,0,0,0,8.33,"2012-06-16 07:50:00",7.757,"2012-06-16 07:10:00"
"2012-06-16 09:00:00",765,10.36,68.67,765.5,1045,0.51,10.69,0.361,29.61,0,195.3,0.14,318.3,0,0,10.36,"2012-06-16 09:00:00",8.7,"2012-06-16 08:10:00"
"2012-06-16 10:00:00",766,13.89,59.79,764.8,1292,0.629,10.62,0.36,29.6,1.829,192,0.89,258.3,37.51,0,13.89,"2012-06-16 10:00:00",11.38,"2012-06-16 09:10:00"
"2012-06-16 11:00:00",767,17.11,47.61,764.2,2060,0.978,10.54,0.36,29.6,7.69,37.07,2.689,314.6,48.27,0,17.11,"2012-06-16 11:00:00",14.5,"2012-06-16 10:10:00"
"2012-06-16 12:00:00",768,18.55,36.96,763.6,1880,0.884,10.49,0.36,29.6,17.91,331.7,13.41,358.2,26.35,0,18.66,"2012-06-16 11:50:00",17.11,"2012-06-16 11:10:00"
"2012-06-16 13:00:00",769,19.43,32.76,763.9,2051,0.979,10.46,0.36,29.58,18.07,314.9,11.15,350.1,49.41,0,19.91,"2012-06-16 12:40:00",18.14,"2012-06-16 12:20:00"
"2012-06-16 14:00:00",770,20.14,37.29,763.1,2541,1.252,10.45,0.359,29.57,13.22,303.1,13.79,322.9,17.02,0,20.14,"2012-06-16 14:00:00",19.46,"2012-06-16 13:10:00"
"2012-06-16 15:00:00",771,21.31,36.63,762.4,1418,0.686,10.46,0.359,29.55,9.13,28.71,11.48,14.08,49.13,0,22.09,"2012-06-16 14:50:00",20.68,"2012-06-16 14:10:00"
"2012-06-16 16:00:00",772,20.6,31.9,761.8,807,0.392,10.48,0.358,29.54,5.247,168.1,7.835,17.17,55.15,0,21.48,"2012-06-16 15:10:00",20.6,"2012-06-16 16:00:00"
"2012-06-16 17:00:00",773,20.53,34.08,761.7,1298,0.642,10.54,0.358,29.54,18.32,341,13.32,2.505,42.06,0,21.14,"2012-06-16 16:40:00",20.43,"2012-06-16 16:30:00"
"2012-06-16 18:00:00",774,20.49,35.98,760.8,523.4,0.261,10.6,0.358,29.54,7.19,349.1,8.56,355,26.16,0,21.11,"2012-06-16 17:10:00",20.15,"2012-06-16 17:50:00"
"2012-06-16 19:00:00",775,18.68,43.73,760.4,134.7,0.065,10.67,0.358,29.53,5.365,348.8,8.74,346.7,17.67,0,19.99,"2012-06-16 18:10:00",18.68,"2012-06-16 19:00:00"
"2012-06-16 20:00:00",776,17.46,59.54,759.8,51.5,0.029,10.75,0.358,29.51,0,342.5,0,0,0,0,18.34,"2012-06-16 19:10:00",17.46,"2012-06-16 20:00:00"
"2012-06-16 21:00:00",777,15.5,70.8,759.6,0.858,0,10.81,0.358,29.51,0,65.17,1.228,94.7,52.38,0,17.05,"2012-06-16 20:10:00",15.5,"2012-06-16 21:00:00"
"2012-06-16 22:00:00",778,14.8,70.17,758.5,0,0,10.87,0.358,29.51,0,296.4,2.406,197.6,17.94,0,15.58,"2012-06-16 21:50:00",14.48,"2012-06-16 21:20:00"
"2012-06-16 23:00:00",779,14.15,73.57,758.2,0,0,10.94,0.358,29.51,0,172,0.59,55.6,0,0,14.8,"2012-06-16 22:20:00",14.15,"2012-06-16 22:30:00"
"2012-06-17 00:00:00",780,12.22,92.7,759.2,0,0,10.99,0.357,29.49,3.512,319.9,7.372,336,18.37,1.25,13.88,"2012-06-16 23:20:00",12.22,"2012-06-17 00:00:00"
"2012-06-17 01:00:00",781,11.6,97.8,758.3,0.859,0,11.03,0.356,29.47,0,200.8,1.309,234.1,44.16,2.5,12.08,"2012-06-17 00:10:00",11.5,"2012-06-17 00:50:00"
"2012-06-17 02:00:00",782,11.4,99,758.3,0.859,0,11.06,0.356,29.47,0.058,241.8,1.833,178.2,31.61,1.5,11.7,"2012-06-17 01:10:00",11.36,"2012-06-17 01:40:00"
"2012-06-17 03:00:00",783,11.37,98.7,757.4,0.859,0,11.08,0.356,29.47,0,115.3,0,0,0,2,11.5,"2012-06-17 02:20:00",11.3,"2012-06-17 02:40:00"
"2012-06-17 04:00:00",784,11.19,99.2,756.7,0.859,0,11.1,0.356,29.47,0,176.1,0.005,351.3,0,1.5,11.43,"2012-06-17 03:30:00",11.19,"2012-06-17 04:00:00"
"2012-06-17 05:00:00",785,11.19,99.3,756.3,12.02,0.004,11.11,0.356,29.46,0,150.1,0,0,0,1.5,11.23,"2012-06-17 04:10:00",11.09,"2012-06-17 04:40:00"
"2012-06-17 06:00:00",786,11.74,99.2,756.1,63.55,0.03,11.12,0.356,29.47,6.502,337.5,1.732,343.2,3.27,0,11.74,"2012-06-17 06:00:00",11.16,"2012-06-17 05:10:00"
"2012-06-17 07:00:00",787,12.28,97,756.3,137.4,0.063,11.13,0.357,29.5,0.029,16.48,1.901,120.2,76.37,0.25,12.28,"2012-06-17 07:00:00",12.01,"2012-06-17 06:10:00"
"2012-06-17 08:00:00",788,14.09,91.7,755.6,324.6,0.156,11.14,0.358,29.53,5.486,29.52,1.514,351.9,22.46,0,14.09,"2012-06-17 08:00:00",12.56,"2012-06-17 07:10:00"
"2012-06-17 09:00:00",789,14.36,90.9,755.7,230.1,0.102,11.15,0.358,29.54,8.5,56.02,4.731,19.51,74.22,0,14.7,"2012-06-17 08:30:00",14.12,"2012-06-17 08:10:00"
"2012-06-17 10:00:00",790,14.39,89.4,755.6,470.6,0.223,11.15,0.359,29.55,4.963,8.08,4.44,312.1,66.21,0.75,14.39,"2012-06-17 10:00:00",13.91,"2012-06-17 09:50:00"
"2012-06-17 11:00:00",791,14.9,87.6,755.2,381.2,0.179,11.14,0.359,29.57,0.725,263.9,3.217,315.6,24.62,0.25,15.03,"2012-06-17 10:50:00",14.7,"2012-06-17 10:10:00"
"2012-06-17 12:00:00",792,17.79,48.25,754.4,386.3,0.185,11.16,0.36,29.6,8.92,161.2,4.79,186.9,74.38,0,18.24,"2012-06-17 11:50:00",15.41,"2012-06-17 11:10:00"
"2012-06-17 13:00:00",793,18.32,42.65,754.1,576.9,0.277,11.17,0.361,29.61,6.992,26.82,6.561,83.5,41.96,0,18.32,"2012-06-17 13:00:00",17.06,"2012-06-17 12:20:00"
"2012-06-17 14:00:00",794,19.57,41.28,753.3,538.2,0.257,11.18,0.362,29.64,0,331.5,3.829,39.62,12,0,19.85,"2012-06-17 13:50:00",17.98,"2012-06-17 13:20:00"
"2012-06-17 15:00:00",795,19.29,35.52,753.1,874,0.41,11.2,0.362,29.64,5.771,169.8,6.557,263.7,87.7,0,21.37,"2012-06-17 14:30:00",19.29,"2012-06-17 15:00:00"
"2012-06-17 16:00:00",796,14.53,65.05,754.2,104.7,0.042,11.23,0.362,29.64,15.72,319.2,12.56,325.8,46.67,0,19.02,"2012-06-17 15:20:00",14.53,"2012-06-17 16:00:00"
"2012-06-17 17:00:00",797,10.58,83.3,756.3,46.37,0.016,11.27,0.362,29.64,13.18,321,16.46,319.6,17.61,2.75,13.31,"2012-06-17 16:10:00",10.58,"2012-06-17 17:00:00"
"2012-06-17 18:00:00",798,9.47,96.1,756.6,25.77,0.009,11.32,0.369,29.84,0,352.3,3.28,310.1,7.496,5.5,9.73,"2012-06-17 17:10:00",9.47,"2012-06-17 18:00:00"
"2012-06-17 19:00:00",799,9.44,96.9,756.4,25.77,0.011,11.41,0.382,30.21,0,20.48,0,0,0,2.25,9.71,"2012-06-17 18:40:00",9.4,"2012-06-17 18:10:00"
"2012-06-17 20:00:00",800,9.03,97.6,756.6,10.31,0.005,11.48,0.384,30.25,0,271.3,0.721,209.6,0,4.5,9.37,"2012-06-17 19:10:00",8.89,"2012-06-17 19:50:00"
"2012-06-17 21:00:00",801,8.62,97.3,756.4,0.859,0,11.5,0.382,30.21,4.921,97.4,2.335,176.6,40.91,0.5,8.86,"2012-06-17 20:10:00",8.62,"2012-06-17 21:00:00"
"2012-06-17 22:00:00",802,8.48,98.7,755.9,0,0,11.5,0.381,30.18,2.033,10.53,1.089,334.1,21.74,0,8.65,"2012-06-17 21:20:00",8.35,"2012-06-17 21:50:00"
"2012-06-17 23:00:00",803,8.55,98.7,755.8,0,0,11.49,0.381,30.18,1.045,117.4,2.202,313.1,58.28,0.25,8.62,"2012-06-17 22:30:00",8.52,"2012-06-17 22:40:00"
"2012-06-18 00:00:00",804,8.52,99.2,756,0,0,11.48,0.383,30.23,2.497,175.5,0.416,175.5,0,4.25,8.59,"2012-06-17 23:40:00",8.45,"2012-06-17 23:50:00"
"2012-06-18 01:00:00",805,8.35,98.8,755.4,0,0,11.47,0.386,30.33,4.413,131.8,2.458,154.9,44.38,2.5,8.59,"2012-06-18 00:20:00",8.35,"2012-06-18 01:00:00"
"2012-06-18 02:00:00",806,8.28,99,755.3,0,0,11.46,0.385,30.3,5.285,338.8,1.597,322.5,9.46,0.25,8.38,"2012-06-18 01:30:00",8.28,"2012-06-18 01:20:00"
"2012-06-18 03:00:00",807,7.305,99.1,754.9,0,0,11.42,0.385,30.27,0,199.6,0,0,0,0,8.35,"2012-06-18 02:10:00",7.305,"2012-06-18 03:00:00"
"2012-06-18 04:00:00",808,7.476,99.7,755,0,0,11.38,0.383,30.22,0,291.5,0,0,0,0,7.476,"2012-06-18 04:00:00",6.896,"2012-06-18 03:10:00"
"2012-06-18 05:00:00",809,7.647,99.7,754.7,6.014,0.002,11.36,0.383,30.22,0,208.8,0,0,0,0,7.715,"2012-06-18 04:30:00",7.544,"2012-06-18 04:10:00"
"2012-06-18 06:00:00",810,7.681,99.6,754.9,44.67,0.019,11.32,0.382,30.21,0,122.2,0,0,0,0,7.681,"2012-06-18 05:20:00",7.613,"2012-06-18 05:50:00"
"2012-06-18 07:00:00",811,8.4,98.9,754.6,173.5,0.084,11.29,0.381,30.18,0,19.06,0.005,106.9,0,0,8.4,"2012-06-18 07:00:00",7.749,"2012-06-18 06:10:00"
"2012-06-18 08:00:00",812,9.47,95,754.8,288.7,0.142,11.25,0.381,30.18,0.639,296.2,1.558,324.3,19.54,0,9.47,"2012-06-18 08:00:00",8.53,"2012-06-18 07:10:00"
"2012-06-18 09:00:00",813,10.02,95.3,755,127.1,0.06,11.22,0.382,30.19,0,126.1,0.861,302.8,0,0,10.22,"2012-06-18 08:30:00",9.78,"2012-06-18 08:10:00"
"2012-06-18 10:00:00",814,11,85.1,755.1,231.1,0.11,11.19,0.383,30.22,6.01,344.7,5.582,351.6,16.41,0,11.18,"2012-06-18 09:40:00",10.19,"2012-06-18 09:10:00"
"2012-06-18 11:00:00",815,9.77,87.7,755.5,499.9,0.234,11.16,0.385,30.27,6.415,341.5,6.529,334.8,29.63,0,10.96,"2012-06-18 10:30:00",9.77,"2012-06-18 11:00:00"
"2012-06-18 12:00:00",816,10.49,83.2,756,462.2,0.221,11.13,0.387,30.34,3.165,44.3,5.698,16.53,15.05,0,10.6,"2012-06-18 11:50:00",9.57,"2012-06-18 11:20:00"
"2012-06-18 13:00:00",817,11.74,76.14,756,579.7,0.282,11.1,0.388,30.38,0,48.69,3.053,340.6,55.7,0.25,11.74,"2012-06-18 13:00:00",10.77,"2012-06-18 12:10:00"
"2012-06-18 14:00:00",818,11.4,79.35,755.5,295.4,0.142,11.09,0.389,30.41,5.544,147.4,3.918,135.2,27.71,0.25,12.11,"2012-06-18 13:40:00",11.4,"2012-06-18 14:00:00"
"2012-06-18 15:00:00",819,9.69,89,756.2,518.7,0.25,11.08,0.391,30.45,5.399,212.6,9.79,164.6,23.92,0.75,11.67,"2012-06-18 14:10:00",9.69,"2012-06-18 15:00:00"
"2012-06-18 16:00:00",820,11.34,81.4,756.7,1664,0.852,11.09,0.391,30.46,0,349.3,0.934,148.4,58.02,1,11.34,"2012-06-18 16:00:00",9.8,"2012-06-18 15:10:00"
"2012-06-18 17:00:00",821,12.28,82.2,756.2,432.8,0.212,11.12,0.392,30.48,0,7.841,1.422,230.7,25.03,0,12.83,"2012-06-18 16:50:00",10.92,"2012-06-18 16:20:00"
"2012-06-18 18:00:00",822,11.12,83,756.4,274.8,0.135,11.19,0.392,30.49,8.49,338.3,4.743,313.7,28.77,0.75,12.08,"2012-06-18 17:10:00",10.55,"2012-06-18 17:40:00"
"2012-06-18 19:00:00",823,9.74,88.7,757.3,80.7,0.044,11.35,0.393,30.5,6.706,31.95,6.526,350.3,26.65,1,11.09,"2012-06-18 18:10:00",9.74,"2012-06-18 19:00:00"
"2012-06-18 20:00:00",824,8.82,95.7,757.7,17.18,0.008,11.52,0.393,30.52,0,52.34,2.078,261.2,35.19,0.75,9.61,"2012-06-18 19:10:00",8.82,"2012-06-18 20:00:00"
"2012-06-18 21:00:00",825,8.18,91.3,757.5,0.859,0,11.63,0.394,30.53,3.6,208.6,1.181,242.6,70.74,0,8.96,"2012-06-18 20:50:00",8.18,"2012-06-18 21:00:00"
"2012-06-18 22:00:00",826,7.203,92.8,758.3,0,0,11.7,0.394,30.54,0,172.1,2.207,167.4,12.54,0,7.801,"2012-06-18 21:10:00",7.203,"2012-06-18 22:00:00"
"2012-06-18 23:00:00",827,6.93,96.2,757.8,0,0,11.73,0.394,30.54,0,240.8,0.058,106.5,0,0,7.203,"2012-06-18 22:30:00",6.93,"2012-06-18 23:00:00"
"2012-06-19 00:00:00",828,6.726,98,758.5,0,0,11.74,0.395,30.56,0,247.5,0,0,0,0.25,6.93,"2012-06-18 23:10:00",6.726,"2012-06-19 00:00:00"
"2012-06-19 01:00:00",829,6.623,98.6,758.2,0,0,11.72,0.395,30.56,0,307.9,0,0,0,0.5,6.896,"2012-06-19 00:10:00",6.623,"2012-06-19 01:00:00"
"2012-06-19 02:00:00",830,6.487,98.9,757.8,0,0,11.67,0.395,30.57,0,160.7,0,0,0,1.25,6.726,"2012-06-19 01:10:00",6.487,"2012-06-19 02:00:00"
"2012-06-19 03:00:00",831,6.555,98.9,758.4,0,0,11.6,0.395,30.57,0,353.5,0,0,0,1.5,6.555,"2012-06-19 03:00:00",6.453,"2012-06-19 02:10:00"
"2012-06-19 04:00:00",832,6.044,97.4,758.4,0,0,11.52,0.395,30.57,0,272.4,0,0,0,1.75,6.589,"2012-06-19 03:30:00",6.044,"2012-06-19 04:00:00"
"2012-06-19 05:00:00",833,5.6,97,758.5,5.156,0.001,11.44,0.396,30.59,0,320.6,0,0,0,0.75,6.112,"2012-06-19 04:10:00",5.6,"2012-06-19 05:00:00"
"2012-06-19 06:00:00",834,5.362,97.8,758.6,20.62,0.009,11.32,0.396,30.59,0,350.4,0.019,342.9,0.006,1,5.532,"2012-06-19 05:30:00",5.362,"2012-06-19 06:00:00"
"2012-06-19 07:00:00",835,5.43,97.9,759.2,78.2,0.036,11.19,0.396,30.59,0,313.8,0.494,353.3,16.9,1.5,5.498,"2012-06-19 06:50:00",5.293,"2012-06-19 06:10:00"
"2012-06-19 08:00:00",836,6.044,97.2,759.6,153.8,0.07,11.07,0.396,30.59,0,242.4,0.804,334.6,0.008,1.5,6.044,"2012-06-19 08:00:00",5.6,"2012-06-19 07:10:00"
"2012-06-19 09:00:00",837,7.033,93.1,759.9,294.7,0.14,10.96,0.396,30.6,0,276.6,0,0,0,0.25,7.033,"2012-06-19 09:00:00",6.146,"2012-06-19 08:10:00"
"2012-06-19 10:00:00",838,7.646,89.2,759.8,309.3,0.145,10.85,0.396,30.6,2.12,148.5,0.363,164.7,8.38,0,7.817,"2012-06-19 09:50:00",7.271,"2012-06-19 09:10:00"
"2012-06-19 11:00:00",839,8.38,90.1,760.1,414.9,0.194,10.79,0.396,30.6,0,188.8,0.474,94.6,0.008,0,8.38,"2012-06-19 11:00:00",8.02,"2012-06-19 10:10:00"
"2012-06-19 12:00:00",840,10.05,88,760.6,711.3,0.342,10.74,0.396,30.59,0,127.1,1.21,124.8,15.7,0,10.05,"2012-06-19 12:00:00",8.48,"2012-06-19 11:10:00"
"2012-06-19 13:00:00",841,11.77,82.9,760.2,1092,0.533,10.71,0.396,30.59,6.705,344,1.901,61.25,50.97,0,11.77,"2012-06-19 13:00:00",10.39,"2012-06-19 12:10:00"
"2012-06-19 14:00:00",842,11.77,81.7,760.9,1015,0.491,10.72,0.396,30.6,10.77,37.07,6.1,337.6,29.11,0.5,12.69,"2012-06-19 13:10:00",11.02,"2012-06-19 13:40:00"
"2012-06-19 15:00:00",843,13.3,60.66,760.7,1527,0.744,10.77,0.397,30.61,10.48,148.8,9.66,141.8,40.25,0,13.37,"2012-06-19 14:50:00",12.42,"2012-06-19 14:10:00"
"2012-06-19 16:00:00",844,13.06,60.66,761.2,679.9,0.323,10.81,0.397,30.61,11.87,167.4,7.168,303.3,86.7,0.25,13.91,"2012-06-19 15:10:00",12.72,"2012-06-19 15:50:00"
"2012-06-19 17:00:00",845,13.02,59.53,761.5,273,0.13,10.91,0.397,30.61,4.121,46.43,7.881,104.2,47.68,0,14.11,"2012-06-19 16:20:00",13.02,"2012-06-19 17:00:00"
"2012-06-19 18:00:00",846,12.75,62.26,762,291.9,0.14,11.04,0.397,30.63,5.862,151.4,3.944,142.9,41.13,0,13.36,"2012-06-19 17:10:00",12.68,"2012-06-19 17:50:00"
"2012-06-19 19:00:00",847,12.62,68.51,762.3,101.3,0.048,11.17,0.397,30.63,0.435,228.4,7.551,192.2,63.46,0,12.9,"2012-06-19 18:50:00",12.62,"2012-06-19 19:00:00"
"2012-06-19 20:00:00",848,11.09,83.7,762.4,24.05,0.012,11.27,0.397,30.63,0,294.3,1.698,170.3,3.424,0,12.04,"2012-06-19 19:10:00",11.09,"2012-06-19 20:00:00"
"2012-06-19 21:00:00",849,9.73,90.5,762.7,0.859,0,11.35,0.398,30.64,0,134.3,0,0,0,0,10.61,"2012-06-19 20:10:00",9.73,"2012-06-19 21:00:00"
"2012-06-19 22:00:00",850,9.37,93.4,763.3,0.859,0,11.45,0.398,30.65,0,323.3,0.375,98.1,47.38,0,9.68,"2012-06-19 21:50:00",9.37,"2012-06-19 22:00:00"
"2012-06-19 23:00:00",851,8.55,96.8,764,0,0,11.5,0.397,30.63,0,116.4,0.102,132.7,0,0,9.1,"2012-06-19 22:10:00",8.55,"2012-06-19 23:00:00"
"2012-06-20 00:00:00",852,8.59,97.3,764.3,0.859,0,11.54,0.398,30.65,0,173.9,0,0,0,0,8.69,"2012-06-19 23:40:00",8.55,"2012-06-19 23:50:00"
"2012-06-20 01:00:00",853,8.28,98,764,0,0,11.58,0.398,30.65,0,219.9,0,0,0,0,8.45,"2012-06-20 00:50:00",8.28,"2012-06-20 01:00:00"
"2012-06-20 02:00:00",854,8.28,98.5,764.9,0,0,11.58,0.399,30.67,0,246.3,0.353,224.1,0,0,8.35,"2012-06-20 01:40:00",8.21,"2012-06-20 01:10:00"
"2012-06-20 03:00:00",855,8.08,98.7,764.7,0.859,0,11.58,0.399,30.67,0,233.1,0,0,0,0,8.25,"2012-06-20 02:20:00",7.977,"2012-06-20 02:30:00"
"2012-06-20 04:00:00",856,7.918,98.9,765.2,0,0,11.56,0.399,30.67,0,221.6,0,0,0,0,8.09,"2012-06-20 03:10:00",7.918,"2012-06-20 04:00:00"
"2012-06-20 05:00:00",857,7.987,99.2,765.6,9.45,0.004,11.53,0.399,30.67,0,61.55,0,0,0,0,7.987,"2012-06-20 05:00:00",7.85,"2012-06-20 04:40:00"
"2012-06-20 06:00:00",858,8.16,99.1,766.3,46.39,0.023,11.49,0.399,30.67,0,22.88,0,0,0,0,8.16,"2012-06-20 06:00:00",7.953,"2012-06-20 05:10:00"
"2012-06-20 07:00:00",859,8.46,98.2,766.5,80.8,0.039,11.43,0.399,30.68,0,144.9,0,0,0,0,8.53,"2012-06-20 06:50:00",8.19,"2012-06-20 06:10:00"
"2012-06-20 08:00:00",860,9.23,96.2,766.4,178.7,0.085,11.36,0.399,30.68,0,123.6,0.048,159.2,0.006,0,9.23,"2012-06-20 08:00:00",8.62,"2012-06-20 07:20:00"
"2012-06-20 09:00:00",861,10.39,86.2,766.8,415.8,0.192,11.3,0.399,30.68,0,182,0.024,117.6,0.006,0,10.39,"2012-06-20 09:00:00",9.23,"2012-06-20 08:10:00"
"2012-06-20 10:00:00",862,11.64,78.74,766.8,755.8,0.36,11.22,0.399,30.68,0,124.8,0.552,125.8,21.16,0,11.64,"2012-06-20 10:00:00",10.56,"2012-06-20 09:10:00"
"2012-06-20 11:00:00",863,12.86,70.52,767.2,702.4,0.338,11.15,0.399,30.68,2.902,309.2,0.88,174.2,60.53,0,13.17,"2012-06-20 10:40:00",11.91,"2012-06-20 10:10:00"
"2012-06-20 12:00:00",864,14.66,61.68,766.4,1801,0.848,11.09,0.399,30.68,0.174,304,0.126,307.2,47.37,0,14.66,"2012-06-20 12:00:00",13.2,"2012-06-20 11:10:00"
"2012-06-20 13:00:00",865,15.67,55.91,766.7,1653,0.797,11.05,0.399,30.68,2.989,129,1.248,191.4,30.64,0,15.67,"2012-06-20 13:00:00",14.45,"2012-06-20 12:20:00"
"2012-06-20 14:00:00",866,16.58,61.66,766.3,1035,0.497,11.01,0.399,30.67,1.567,50.62,1.523,16.14,40.17,0,16.58,"2012-06-20 14:00:00",15.46,"2012-06-20 13:30:00"
"2012-06-20 15:00:00",867,17.33,60.47,765.9,1094,0.516,10.99,0.399,30.67,0.725,38.12,1.262,1.336,23.16,0,17.33,"2012-06-20 15:00:00",15.8,"2012-06-20 14:30:00"
"2012-06-20 16:00:00",868,17.32,43.09,765.6,1054,0.496,11,0.399,30.67,0,319.7,3.416,23.32,30.22,0,17.77,"2012-06-20 15:50:00",16.82,"2012-06-20 15:10:00"
"2012-06-20 17:00:00",869,17.97,45.2,764.7,262.6,0.11,11.03,0.399,30.67,2.988,83.3,1.9,70.86,12.31,0,18.38,"2012-06-20 16:50:00",17.6,"2012-06-20 16:30:00"
"2012-06-20 18:00:00",870,16.03,69.04,764.8,828,0.429,11.08,0.399,30.67,0,205.1,1.233,177.3,49.13,0,17.8,"2012-06-20 17:10:00",16.03,"2012-06-20 18:00:00"
"2012-06-20 19:00:00",871,15.21,67.37,764.8,418.9,0.227,11.14,0.399,30.67,0,203.8,0.935,192.3,12.63,0,17.49,"2012-06-20 18:20:00",15.21,"2012-06-20 19:00:00"
"2012-06-20 20:00:00",872,11.62,83.5,765,61.81,0.03,11.22,0.399,30.67,0,272.1,0,0,0,0,15.66,"2012-06-20 19:10:00",11.62,"2012-06-20 20:00:00"
"2012-06-20 21:00:00",873,9.26,90.7,765.3,0.859,0,11.31,0.399,30.67,0,269.5,0.382,196.1,0,0,11.02,"2012-06-20 20:10:00",9.12,"2012-06-20 20:50:00"
"2012-06-20 22:00:00",874,7.266,96.9,765.5,0,0,11.39,0.399,30.67,0,51.04,0,0,0,0,8.62,"2012-06-20 21:10:00",7.266,"2012-06-20 22:00:00"
"2012-06-20 23:00:00",875,6.589,98.1,765.8,0,0,11.46,0.399,30.68,0,87.4,0,0,0,0,7.373,"2012-06-20 22:20:00",6.589,"2012-06-20 22:30:00"
"2012-06-21 00:00:00",876,5.532,99.1,765.7,0,0,11.51,0.399,30.68,0,220.2,0,0,0,0,6.316,"2012-06-20 23:20:00",5.532,"2012-06-21 00:00:00"
"2012-06-21 01:00:00",877,4.828,99.9,765.4,0,0,11.53,0.399,30.68,0,301.5,0,0,0,0,5.537,"2012-06-21 00:20:00",4.621,"2012-06-21 00:50:00"
"2012-06-21 02:00:00",878,4.046,100,765.4,0,0,11.52,0.399,30.68,0,206.1,0,0,0,0,4.592,"2012-06-21 01:10:00",3.466,"2012-06-21 01:40:00"
"2012-06-21 03:00:00",879,2.955,100,765.2,0,0,11.46,0.399,30.68,0,193.6,0,0,0,0,3.91,"2012-06-21 02:10:00",2.955,"2012-06-21 03:00:00"
"2012-06-21 04:00:00",880,2.9,100,764.9,0,0,11.37,0.399,30.68,0,232.7,0,0,0,0,2.9,"2012-06-21 04:00:00",2.513,"2012-06-21 03:20:00"
"2012-06-21 05:00:00",881,2.082,100,765.4,36.11,0.019,11.21,0.399,30.68,0,46.77,0,0,0,0,2.764,"2012-06-21 04:20:00",2.082,"2012-06-21 05:00:00"
"2012-06-21 06:00:00",882,3.378,100,765.2,90.3,0.032,10.94,0.399,30.67,0,203.5,0,0,0,0,3.378,"2012-06-21 06:00:00",2.355,"2012-06-21 05:20:00"
"2012-06-21 07:00:00",883,8.3,94,765,667.7,0.329,10.62,0.399,30.67,0,53.28,0,0,0,0,8.3,"2012-06-21 07:00:00",3.649,"2012-06-21 06:10:00"
"2012-06-21 08:00:00",884,10.73,70.17,764.3,1009,0.486,10.35,0.399,30.67,0,123.9,0,0,0,0,10.73,"2012-06-21 08:00:00",8.64,"2012-06-21 07:20:00"
"2012-06-21 09:00:00",885,13.58,61.93,764.3,1180,0.568,10.18,0.398,30.65,0,95.5,0.16,123.8,23.45,0,13.58,"2012-06-21 09:00:00",11.72,"2012-06-21 08:20:00"
"2012-06-21 10:00:00",886,16.7,52.07,763.9,1618,0.791,10.12,0.399,30.67,0,170.6,0.479,91.4,0.006,0,16.7,"2012-06-21 10:00:00",13.92,"2012-06-21 09:10:00"
"2012-06-21 11:00:00",887,19.27,48.57,763.4,1902,0.911,10.17,0.399,30.67,0.29,114.5,0.43,113.9,0.366,0,19.27,"2012-06-21 11:00:00",16.8,"2012-06-21 10:10:00"
"2012-06-21 12:00:00",888,21.26,37.46,763.1,1985,0.948,10.32,0.398,30.65,0.029,219.9,0.566,273,33.11,0,21.61,"2012-06-21 11:50:00",19.64,"2012-06-21 11:10:00"
"2012-06-21 13:00:00",889,22.84,29.04,762,2003,0.973,10.52,0.399,30.67,0,45.71,0.889,301.9,0.008,0,22.84,"2012-06-21 13:00:00",21.71,"2012-06-21 12:10:00"
"2012-06-21 14:00:00",890,23.66,35.68,761.8,1888,0.912,10.82,0.399,30.67,6.262,213.9,3.01,258.3,61.73,0,23.66,"2012-06-21 14:00:00",22.88,"2012-06-21 13:10:00"
"2012-06-21 15:00:00",891,24.03,25.8,761.9,687.1,0.343,11.21,0.399,30.67,0,327.4,1.73,333.7,30.38,0,24.37,"2012-06-21 14:30:00",23.62,"2012-06-21 14:40:00"
